ID,Label
2998,20
2999,15
3000,9
3001,23
3002,13
3003,20
3004,8
3005,17
3006,15
3007,7
3008,5
3009,15
3010,21
3011,4
3012,20
3013,29
3014,7
3015,12
3016,12
3017,12
3018,9
3019,17
3020,4
3021,15
3022,11
3023,7
3024,19
3025,26
3026,19
3027,12
3028,21
3029,18
3030,12
3031,16
3032,16
3033,23
3034,1
3035,19
3036,26
3037,7
3038,3
3039,1
3040,17
3041,8
3042,22
3043,4
3044,18
3045,28
3046,16
3047,12
3048,1
3049,28
3050,7
3051,13
3052,10
3053,21
3054,23
3055,7
3056,25
3057,1
3058,27
3059,19
3060,28
3061,2
3062,9
3063,3
3064,5
3065,5
3066,16
3067,6
3068,19
3069,22
3070,12
3071,18
3072,23
3073,2
3074,24
3075,14
3076,5
3077,17
3078,3
3079,21
3080,18
3081,22
3082,23
3083,19
3084,20
3085,18
3086,5
3087,14
3088,10
3089,16
3090,22
3091,12
3092,28
3093,15
3094,10
3095,18
3096,21
3097,7
3098,12
3099,19
3100,12
3101,15
3102,1
3103,8
3104,13
3105,9
3106,28
3107,1
3108,4
3109,27
3110,3
3111,4
3112,28
3113,15
3114,27
3115,17
3116,19
3117,2
3118,3
3119,9
3120,5
3121,23
3122,25
3123,16
3124,18
3125,5
3126,17
3127,25
3128,16
3129,18
3130,1
3131,4
3132,29
3133,22
3134,4
3135,11
3136,3
3137,22
3138,11
3139,17
3140,1
3141,21
3142,25
3143,22
3144,9
3145,25
3146,25
3147,5
3148,15
3149,6
3150,19
3151,21
3152,9
3153,2
3154,21
3155,6
3156,17
3157,7
3158,12
3159,6
3160,5
3161,2
3162,21
3163,16
3164,15
3165,1
3166,4
3167,22
3168,16
3169,3
3170,12
3171,17
3172,2
3173,11
3174,3
3175,3
3176,28
3177,5
3178,1
3179,1
3180,9
3181,2
3182,13
3183,13
3184,5
3185,7
3186,20
3187,22
3188,18
3189,23
3190,5
3191,7
3192,8
3193,28
3194,27
3195,28
3196,7
3197,26
3198,2
3199,12
3200,4
3201,7
3202,13
3203,7
3204,22
3205,25
3206,22
3207,6
3208,13
3209,6
3210,18
3211,10
3212,5
3213,29
3214,8
3215,29
3216,17
3217,14
3218,1
3219,22
3220,9
3221,11
3222,9
3223,24
3224,24
3225,4
3226,15
3227,27
3228,2
3229,25
3230,10
3231,2
3232,27
3233,9
3234,12
3235,25
3236,5
3237,13
3238,17
3239,13
3240,11
3241,17
3242,4
3243,7
3244,16
3245,9
3246,3
3247,14
3248,29
3249,18
3250,11
3251,28
3252,5
3253,8
3254,5
3255,4
3256,11
3257,7
3258,16
3259,4
3260,7
3261,8
3262,22
3263,20
3264,23
3265,20
3266,29
3267,11
3268,16
3269,3
3270,18
3271,1
3272,26
3273,29
3274,16
3275,26
3276,2
3277,3
3278,27
3279,4
3280,24
3281,1
3282,16
3283,16
3284,18
3285,5
3286,21
3287,18
3288,8
3289,15
3290,28
3291,26
3292,13
3293,2
3294,1
3295,28
3296,1
3297,5
3298,6
3299,3
3300,16
3301,15
3302,27
3303,12
3304,22
3305,19
3306,25
3307,1
3308,15
3309,18
3310,5
3311,10
3312,6
3313,11
3314,9
3315,7
3316,17
3317,10
3318,27
3319,23
3320,3
3321,16
3322,20
3323,11
3324,2
3325,25
3326,4
3327,18
3328,27
3329,22
3330,20
3331,11
3332,14
3333,15
3334,5
3335,23
3336,1
3337,1
3338,21
3339,26
3340,27
3341,2
3342,22
3343,15
3344,12
3345,24
3346,6
3347,17
3348,5
3349,15
3350,27
3351,26
3352,24
3353,19
3354,19
3355,28
3356,26
3357,11
3358,3
3359,16
3360,4
3361,27
3362,18
3363,1
3364,9
3365,16
3366,26
3367,27
3368,11
3369,17
3370,28
3371,28
3372,2
3373,5
3374,12
3375,9
3376,1
3377,25
3378,29
3379,25
3380,9
3381,29
3382,24
3383,8
3384,11
3385,28
3386,10
3387,9
3388,3
3389,12
3390,2
3391,23
3392,22
3393,9
3394,25
3395,19
3396,12
3397,2
3398,26
3399,5
3400,18
3401,11
3402,7
3403,9
3404,4
3405,6
3406,11
3407,7
3408,7
3409,16
3410,19
3411,14
3412,14
3413,20
3414,9
3415,7
3416,27
3417,24
3418,16
3419,4
3420,12
3421,16
3422,10
3423,12
3424,8
3425,16
3426,7
3427,3
3428,21
3429,27
3430,24
3431,27
3432,18
3433,21
3434,26
3435,3
3436,10
3437,17
3438,5
3439,11
3440,6
3441,9
3442,19
3443,14
3444,10
3445,11
3446,22
3447,1
3448,28
3449,15
3450,23
3451,28
3452,10
3453,19
3454,28
3455,23
3456,19
3457,12
3458,7
3459,24
3460,5
